Temperature,pH,TDS,Turbidity,DO,Heavy_Metal_Concentration,Bacterial_Contamination
14.991844553958995,8.155106627473284,757.7388684826568,9.472261535595882,6.381952973244845,0.005919181221069652,0
22.85586096034029,8.111373496337675,983.167381447522,6.596476774336303,4.937901824253165,0.0020037070409297175,0
24.810364221551062,6.797751183108139,330.877056199823,6.879051912338466,8.427705684385554,0.014795612178193158,1
11.161260317999943,8.072288685376694,688.757141326667,6.506680459557579,6.162847030849323,0.0033047569621051484,1
25.18862129753596,6.092519086788732,278.28786948376614,2.3904253201146495,8.027624951374795,0.006752727437167376,1
14.263103092182288,7.490674696205133,608.7972291144489,4.474171708971661,5.623863651890594,0.011116947249794049,0
11.626289824631987,6.575022093219258,517.5392380195026,7.633928084451523,4.487377808840036,0.011723915167815204,1
33.722138431333335,6.301417214443197,974.8047966683833,1.4630425267550118,9.95549077292658,0.012411080742755584,1
34.14080082686398,6.192383004073023,647.6745454268199,3.1396013728522663,4.937209047583596,0.0041588512766443115,1
30.209933702911528,7.74072193969535,414.5557348781369,3.125031530425609,9.930525963780887,0.008215010691611326,1
17.61534422933427,6.849687409420166,202.68620639914002,4.604179812147807,9.863679595398683,0.012726690315222368,1
12.441802850159597,7.811916928821904,236.1221458614411,9.813503038950758,8.762908623448238,0.01942655842804191,1
27.105825662803923,6.163390851997356,302.7852369561116,1.1412741934963084,7.956537772491986,0.014824991616294084,1
21.003812343490033,6.788225844576526,325.8699952062682,5.427659446615653,7.466842301506508,0.0185294713847852,1
13.05095587111947,7.3487282309383435,865.554452057024,2.2039644791159994,9.196609272267008,0.015482029107969364,1
22.379422752781757,7.976807912097409,605.1005094542725,9.721427181392569,5.736637129716928,0.012242622408955607,0
10.85971302788046,6.796881257330175,571.0518202369299,1.5763832949109098,6.806087274909262,0.004648444013590547,0
32.73301005196955,7.564728441092523,203.29198468229572,4.334209522435117,7.716339816199012,0.013667027385957747,1
16.469499540000424,8.214944370590468,874.1257240144914,7.509907355928759,6.467142855216947,0.012844211753238233,0
26.56305710884955,7.539657970455761,750.5328728876353,7.19326706626073,6.564918724541608,0.012446914238688062,0
17.792776902235275,6.582398686884084,160.9015257100014,4.515922050492357,5.981708005012506,0.010305931491776575,1
23.00170052944527,6.061001953891345,737.0515875067919,3.7919795955508233,7.385390900107216,0.011044475475796237,1
23.66775698358199,8.175247184752324,589.1843956083815,4.277317596252271,9.103447168090696,0.007354408015243977,1
14.621361388138176,6.053173527125968,173.55281117210043,3.010624500007073,5.209170268037877,0.010866941160203761,1
34.239615694113965,8.186754181710498,512.4705773757908,2.450662917714598,9.606598232520648,0.0047535622078910865,1
29.378320584027865,7.32234283506803,536.2266584170422,5.088877126809455,8.134525922489377,0.01629831354984716,1
33.48747353910473,8.34766924628224,249.19708614694818,3.0510706826422695,8.93963927608018,0.0045297621392754485,0
32.37068376069122,7.996958089434163,951.1283323002541,3.230885816523876,7.33714415578007,0.002614359507899862,1
24.94749947027713,8.494835276333344,864.9778343325958,6.739182603008292,8.677100208544381,0.00928867450078599,0
33.04685587557792,6.876779538629275,702.1201035961975,9.701104651148976,4.0972023840368035,0.013507841350615175,1
12.212312551297988,7.9179707223278175,516.0660049005464,6.234553405314063,8.91028254867721,0.009316619673737286,1
14.89957156047863,7.004827284023105,470.58898742605766,1.2313049371171796,4.240833154512199,0.0062583285070748635,0
11.130682222763452,7.199689050759773,685.8761204358588,1.2180443316136362,9.339480258177176,0.011605252493918375,1
18.133258269081608,7.568763658045925,590.888682466215,9.538520598032877,9.95177648343186,0.007593044372831799,1
19.71693224223705,8.184192785465846,156.04579529369704,3.3242625079196695,5.764404773060667,0.018724486112406027,0
16.783725794347397,8.460208672998238,561.2523838932985,1.3746363677835167,5.261911337714762,0.01853025765246787,1
30.718437728798232,7.920683534661295,825.7632555095555,6.190923577928625,8.592180183148244,0.010545064579469812,0
18.918833167339734,7.044416955418335,513.3158898372623,6.424663393757528,5.51815804552152,0.0072297958863469115,1
17.023362742184517,7.053392505692676,146.76091979884157,6.660795791127537,9.19337429903322,0.015005515865176143,1
23.567402078956214,7.843955753972229,807.6503794456298,3.0403192646466426,4.61705555294486,0.0016975459261782662,0
13.523105624369066,6.596942864420756,281.22740392237694,0.6435515000375128,4.755731178276149,0.010020611114829374,1
30.054924518850992,6.276185282828487,332.75875139923494,9.667646009817483,9.874909330603693,0.007390144491136337,0
11.86376609199427,6.886555394101942,248.2357180890663,2.883483934065474,8.043033389620028,0.018490181816948538,0
34.672173415012935,6.718097479135205,397.1935583843478,6.922249736499201,9.081323346573717,0.0012280575181809682,0
29.306119232416435,6.7407703011399756,781.0763551197715,7.212983763847741,5.945976264109108,0.011503482638648633,1
14.96789203835431,6.584019377624775,567.4472735535436,6.295070462255114,8.058902497123626,0.015072608040265893,1
10.13805292809006,6.105232974090905,284.39314673564127,3.472620245029658,7.565450963851584,0.010215341762956784,0
30.386535711370854,6.044684836833534,890.0470703368368,3.0754144107586248,7.618900720737682,0.0026226575730917117,1
27.67143359619043,8.46930597434008,891.6236694563763,6.17784868567568,8.095194757226329,0.019476766410530144,1
28.225179201024684,7.069432834339656,883.5205825414063,8.72790851931107,7.452155038774592,0.01084219819614586,1
29.281758667148644,6.960816617899204,314.9165902433854,9.493970424772257,6.574374215815996,0.012669538642061214,0
11.85111629335226,7.699118206732675,506.11540976288927,1.5061051418356974,5.655536166283281,0.005495585871442639,1
18.961643213606813,6.545634719662661,986.4906905267876,1.9708718196783386,8.611487985479211,0.010186463617029271,0
12.896726488128243,8.374902959875563,794.8112286789914,9.474994458439257,5.357634580019117,0.009153840347208116,1
31.577585646889837,7.96586253603888,124.45067910300384,7.49708466918053,8.154125836926486,0.0024230209980376912,1
25.58245317068895,6.223527505780649,158.68413213444285,8.888441335882844,5.39999693589596,0.0030170467174018773,0
18.27245062131623,7.043951939462321,517.5382391310995,2.42501002428576,7.751981019726723,0.016911977872756716,1
11.588958757150591,8.197795768905412,918.2981852754042,6.082065775539317,8.482469602774174,0.005556579091925215,0
17.774558042891556,8.361830055728525,584.8316181574428,7.1608261469659995,5.312283333439235,0.004704207158473981,1
18.12958305066868,7.168503778124674,548.0312572308612,6.96106291174624,4.3596598051678495,0.010593317573752644,0
28.240154458451602,7.533528473026769,194.9263299609675,4.377441063233633,4.785842457965044,0.015606195495887744,1
25.93893678388033,6.417584865230188,691.1020942518646,0.6462514710674305,7.635981803626153,0.0021769838530007702,1
32.18031856440817,8.477921565342442,839.892844540203,6.0377975396405,9.096678437354413,0.011959350473126861,1
21.805373129048732,6.579179253458609,442.3780067568061,2.9044646222062833,4.269980927412546,0.003264998413970894,0
12.989856148457543,8.356829435337815,798.0506658327947,4.777415338357458,8.404907554249878,0.0016927599656867507,0
27.831119680574876,7.624116622480921,968.0289885107304,9.597019643296264,6.047911875700313,0.0020021350910821305,0
29.019626215422434,7.519341987197148,283.3898132149202,4.29083551760313,6.871170219517135,0.016849118055960385,1
24.031929939237408,7.281721277541271,570.9966680752672,8.478115263312054,9.573157299073394,0.00324147718893317,0
29.274179498864026,6.576674529294396,358.424162276118,2.2911357546178857,5.991829028415073,0.0018578759238335471,0
22.344889909109767,6.441320080013771,813.5689771304554,6.888374731237774,6.7920216036369165,0.009320097855715335,0
23.06832073454985,6.551215522675438,619.8340292930418,9.781566067169964,4.082094488564087,0.01703587596689847,0
20.68852545896374,6.466095655360636,671.1241757952733,1.4679844582928996,4.48959232002903,0.005985759153296737,0
10.63547816860238,7.948961183916883,818.1227436543047,0.5790394511583241,5.551549546808705,0.00901253973299241,0
12.69728567483261,6.875313147916826,456.37342539620937,4.619036530009836,4.167113444926446,0.001758528118711273,0
10.785729642168356,6.144606691408491,923.5810615663389,1.3799420889879883,7.788251956289506,0.009532491768562641,0
25.91026028159451,8.422756575352029,579.725980521526,7.609651321924198,6.558390140809735,0.011974648532105541,0
17.858899526908168,8.209464712408565,242.15934055181322,9.18821230656131,7.288871216368133,0.011847234021290752,0
22.71426727911757,8.319380707988032,726.3092063519222,4.623199240733209,5.047883115377977,0.0073161071513129375,1
32.689161848152324,8.487269556616088,813.935215394429,2.957760600476689,5.775592176619696,0.006995130432599575,1
16.232305728721872,6.434738123048718,385.085509360774,4.626831530562793,7.982946849116351,0.0030258487597953597,0
20.259573075890742,6.990605047256647,871.4613312988777,7.37275426957501,9.791816341782399,0.0079691680922791,1
28.888778463576216,7.895596189260228,915.5289292891898,0.5860145350135243,4.302500641613255,0.0028903987085863283,1
15.71995413729056,7.740051545134481,349.21403864002804,6.099812900104623,9.342305925131598,0.01556532294952898,0
11.924497745719824,6.384739765849638,985.1693254436999,6.326271006430101,7.461287207867251,0.019359211657215533,0
17.2437863228442,8.039582812476544,226.64037524388257,6.558038345511387,7.3835174005337425,0.01943141467666743,0
14.030532181350111,6.561101429591652,281.814101562241,2.7992097598183334,7.0016712112465616,0.017436350888132484,1
33.242441308564324,6.559544037056558,265.8023553142235,7.283500872092204,4.416364515425101,0.012415050837452764,0
30.203009489110425,7.342436057233534,904.5907390070834,1.3682191201518759,4.539261110416964,0.014316448247633718,1
25.835093912760584,7.482349837104258,688.8632970924657,2.3930681964346077,7.605472033954516,0.006418910250927867,0
31.78651475469294,7.450215519594527,236.8938549000456,8.835965443217578,6.04575142861335,0.012984637983279791,1
30.091801922477863,6.228717093494387,496.2910765315141,7.51786993190238,9.503608399466085,0.009657341439357672,1
14.664251472150896,8.19365215657595,653.7682225628218,0.6305827631077798,6.439543224156834,0.010158329455761717,0
32.313974962249446,6.664000106471765,175.11767649044498,2.859574473513102,4.859688752215846,0.015397754647128,0
23.48355604789127,6.323787303207011,894.1747315666048,2.5368615884350634,8.288313001012217,0.006356448756347781,1
30.186003879101563,8.221870199672443,823.2431818973816,3.0726601163512397,5.760120528646059,0.0070427526221958775,1
32.40228249808733,8.389128745574384,554.6860962189744,2.8518178176589206,7.152821844135359,0.018568194031444097,0
17.950086874296595,8.155319043163626,970.4139537332534,1.0939998095570345,8.18699671303102,0.0020682616021684727,0
12.751298113191918,8.023790186812196,475.98488134758975,4.8599349076697935,9.401584667212422,0.010227051669853469,1
15.698379063548542,7.638104951597555,985.699287132848,7.4609680104685685,8.753147168810056,0.018343215207749373,0
20.677694715656408,7.377143426522848,701.1279989232644,6.263951384815646,8.058166407236344,0.012596897148544981,1
30.45036914806233,6.217466899778525,671.2041459285473,6.8922808516817575,8.077799094370862,0.01138173441003051,0
31.518264581408587,7.0211330326767465,249.3594057662065,1.270917196094272,9.67554786419252,0.005745139405357749,0
10.173803263279767,6.931721292530785,893.7349824741796,9.53916174667948,5.774944584979217,0.007522234292224517,0
22.768682564439143,6.649384459400816,484.7407191285536,8.465672421508735,4.006672565177125,0.017188919900289167,1
20.435275078719474,7.808550284221463,246.0100652042314,8.148358025708795,5.631727356389192,0.011625144503600703,0
15.552695261768257,7.239689337696927,111.34676797818314,8.31834614789679,5.307348277760464,0.010780101681378818,1
12.99663418334207,6.20261553976912,603.7801152745443,9.360749827261232,7.9710075106839895,0.0028920145572605494,0
18.4403792850907,6.550458004874528,574.6596599104087,5.670412678080128,7.802269598593174,0.0013045349726473394,1
33.572742597812976,7.70814690914899,747.4182601322427,2.402679169742446,7.560768296228343,0.019310018585053934,1
18.080073300518883,6.190327148725751,901.2322477160219,6.359444274599141,4.097460659256722,0.00816273717844999,0
22.969765543584153,8.128017285121922,171.46592617872656,7.5573741898454205,8.372668326703884,0.01246104817989058,1
27.575473972379445,7.237866317534936,758.3468413063262,7.5102152368632416,5.941182474912949,0.0025145863905584147,1
19.09074005948235,7.20146644331662,268.670749687824,5.453765729585361,7.990335934039787,0.013979171428737884,1
34.29455206802402,7.481019461648794,872.3593478414476,1.1503578336689915,7.33947057101292,0.018718767465413257,1
34.06118237355278,8.061702414812872,837.1571624754905,4.025572915086214,6.056385552567443,0.011937639806950975,0
16.294557395634104,6.869523019755483,586.71437948699,9.247282780401894,4.8074576026246465,0.0033961911251328006,0
22.431212647309636,7.695040381397659,739.2185187609804,6.0522646426955475,4.566513385962885,0.012052709021996056,0
17.521957745419243,7.414329909989478,382.9151018653736,5.614153460929278,8.989109998673342,0.015560597048988396,1
17.12101235943669,6.667570675423553,524.0511090395332,3.0541083866308383,9.510385252489348,0.008721914194906354,1
10.92217368386332,8.196574965887894,839.4732079394245,4.0002647392075,7.8987282805857975,0.01771691721088789,0
25.23910834949742,7.993565054017321,513.3386774558926,9.005787846955108,4.6206046891629,0.013324976113789924,0
22.56697558072154,7.6461295866460635,422.0184387928976,6.831398951504939,6.412163301329445,0.01808572944749485,1
11.286968781249733,8.126454322735604,544.7912025252699,7.980176754147162,8.373635200630943,0.012846600913699407,0
16.966161605915286,8.168235502399506,845.4243271934965,4.8162815191427235,8.678925304060408,0.0034944714680916603,0
32.70664714916634,7.770907441787587,401.68724263378544,6.4873485848335,4.709311733746532,0.0068841425109985935,1
15.98904726667431,8.09253332090918,256.3854338221694,2.8596442830604714,4.000184313072294,0.004834104016796681,0
13.622371802280577,7.743678654173209,740.8126182977027,7.2018778876931195,8.27282227528363,0.018267703456620384,1
22.236319006939077,7.700351929400751,843.3803914372736,4.5622126701817045,6.139577055917234,0.015447601278462172,0
34.641261352765014,7.546528445537961,190.57373067118,4.704182390740083,5.526887989709562,0.013851569009290115,1
16.05138178778751,7.881791598894103,315.8867014803502,6.668562083480376,4.077384818737153,0.006718360073000812,1
26.803388685146963,6.396512763232685,227.7747907848945,9.394665903954802,7.241796440568998,0.004496850668954057,1
29.04049038321794,8.20217689799732,413.14727042395,1.1080602927818988,9.10690441255589,0.015372570671789324,1
15.940938599809993,8.17960881936308,505.31588101487137,8.335060754796572,9.745789877635527,0.010009000971702514,1
28.20540871529649,6.073118207586398,773.9437032669758,3.2776395489158348,7.394469703679736,0.005290001490861953,0
19.194578317981332,8.064541876411907,686.0328263935068,4.717234817810589,7.086767966439365,0.012715817585140225,0
25.807645764839485,6.322174668683613,658.8357107305881,0.708176623362585,4.510338312935446,0.0017663431906305876,0
25.838242769022365,6.837797135647855,417.137451948689,3.3599377394259737,7.293236809255599,0.007197234828436817,1
23.394367101868962,7.85877064072902,857.3027977762839,5.274996804986239,6.2798744737923675,0.009902582897231556,0
12.257244251360207,6.40189974012077,524.1584506583481,1.0336727348006707,7.642811685301462,0.0038112083480787108,1
30.88256238973095,8.044917560297655,981.194444213639,5.165409429140069,6.33235808725928,0.01970843507422595,1
18.019501624293397,8.080335444894356,670.7279244661631,9.30755097415506,5.441794740702201,0.004972849927202671,0
14.662962759996356,7.268669334402091,213.63826740805246,1.5012355720241497,4.5697916513702594,0.003476709470822045,1
11.019378538869098,6.015964679292084,708.5598058678906,7.762186916717291,5.889510667533374,0.004867162603851031,0
24.772323579706047,6.717595332937282,392.5936138885291,4.3918750070719295,4.579869005726514,0.015612161530034759,1
26.93910904605706,7.542317295939355,717.6944770174877,6.724150287981211,5.061381704943903,0.009084607526165012,1
10.414695723196404,8.452965445068559,162.67703334616516,2.9722476808596787,9.924016951477276,0.01174290285529822,0
22.802326457482025,7.579533817541671,257.3932934583635,2.015176494142904,6.6646213414397115,0.001399173982740854,1
15.662394379948449,6.649508952660399,870.1635330152077,2.024394835576651,7.191230599030099,0.0016541948628929766,0
26.129319760236246,7.5850142577490285,304.4616013211634,1.169673483609874,9.241711172423292,0.009470685446713308,1
14.359160725124786,7.349963449289639,853.3370127186461,2.2636436965618087,9.973413402944127,0.016516449620830848,0
27.273443452561647,7.949613487877859,351.3484796089694,6.810084157395199,7.496286696068089,0.01781953869544374,1
19.668383657513434,6.267451597067396,678.5937190528368,8.876060812513327,8.87484292626503,0.002647424784317164,0
33.418249718418366,7.90256975625507,724.7355161588479,8.234194013116038,5.961646146020051,0.011228898939919432,0
13.438023603649832,7.353166446690276,561.3892778305476,7.008775943807599,5.834463744683747,0.01835136403930614,1
18.52665877625646,8.407480009647486,374.77960902705814,1.5491027024054753,6.416222325967361,0.00837148233355984,0
12.836838031014727,6.854680415096715,291.3799387339865,3.2472807398115235,8.035043576041895,0.016761750797139003,1
33.11734045696407,7.581554732834871,129.8704191061836,3.4431653155634554,8.093150135530593,0.0035402174335892878,1
31.933483834524527,8.330070263775044,373.55176111665145,2.874590990777402,5.891436607896705,0.018772495303688175,0
16.44854069287889,6.256274319976698,687.8465114781548,5.39255376724237,4.799259544819773,0.01527704303309475,0
26.499601150854478,8.343071218091128,944.4743366036344,5.58776124135689,7.794377538793052,0.018885353462951133,0
30.430555005030396,7.719714305752033,884.0840340367469,3.890416764125547,4.769955173132587,0.013855727437497623,0
23.880020289986557,6.16959264776293,789.4582988817723,3.860997007996142,7.470955049375981,0.007904674707989112,0
23.24126445890016,6.752408917367041,809.6026089279688,8.371278180107772,8.160532768337854,0.01882544227796973,1
16.046307272511292,7.7704302216132035,698.4864131283957,7.998282059037013,8.20366897836671,0.006235768749874391,0
12.32756919514748,6.168376503671929,334.2581718094027,3.4240604009670834,8.52083266395758,0.007311277919172918,1
32.43039394883317,7.455426150440683,916.4755276352469,9.180990216795964,9.237156529393987,0.014315359942033066,0
32.51045142908326,6.864707642382392,703.6590807152506,9.551742661523807,6.999753951788731,0.015541009690982339,0
25.827536431831696,7.5522887944186925,604.396567882396,3.6040541492853877,8.381495137177428,0.018658666193133923,0
18.475744776217518,6.114355084531282,199.89052229213297,3.8670370135340213,7.715036412195021,0.0048912457720679805,1
18.73023936531652,8.17884201538094,502.3499894257829,5.303524457508609,5.119839638786095,0.016161962669165256,0
28.148891971755983,8.433722422943493,514.3224440817337,9.440647719069899,4.154137869216449,0.015032375014542305,1
32.42775649881443,8.42219463821423,878.1072485704029,8.82503461485196,5.707248314061602,0.0022120965688183594,1
32.177160606627936,7.874129579357312,591.9833981690097,1.474395644544103,6.658202238025717,0.008357239682993931,1
29.496888646440595,6.32521560032658,442.36049407336867,4.230942061078454,7.702635666571938,0.006372543684141873,0
26.050791153857194,7.895657989822556,979.1202956595934,5.757026302622832,9.099755983019232,0.006785318062726578,1
12.10349912487622,6.061467291147004,199.6485339936841,5.27975848923963,5.177474300236994,0.019675990711539318,0
14.040717852365344,6.055308878822493,480.29358548075015,2.3416991454004803,4.753298739390862,0.01321277085611863,1
32.463854713176985,6.809025547873853,137.82220765426476,8.658759326097469,9.780879684845965,0.01463584699807649,0
25.160726491489747,7.221607976011665,765.9137086902373,6.930937438469955,4.648267356258443,0.019555735108985176,1
10.229926290415742,7.926018544519483,926.2688969792356,8.460129561092135,6.8709464206431345,0.008166833866695134,0
12.536788571650803,7.708238441516263,352.0335965954405,8.658260653819985,7.5133823727598115,0.016234963200603313,0
26.587544227701397,7.114756765941871,872.5075091192087,7.609380609824528,7.24824652544463,0.00925608830278541,0
10.126539596155467,6.684066665704165,362.996407415708,4.672500711872314,4.516192942197659,0.017521139764484616,1
14.020201285437466,8.492811250394277,919.6931454795237,6.300194172646533,4.342161484021716,0.00443249328491476,1
23.718344734164653,7.065453255589932,778.5657132371056,2.02347135813756,4.632900564766214,0.019006037364221313,0
27.29737994231733,7.1284675608241885,824.4160991572948,6.899631466011623,7.513526103235675,0.005156662459806714,1
26.299031487565014,6.409059552979173,116.20590004040905,2.202905929523167,7.266069325805926,0.007198189632637699,1
15.606732736513994,7.987023871874824,966.5293213666233,7.09252110984649,5.4024447522204655,0.015367652448028828,1
27.8044805336884,7.734205564453721,754.003892863291,2.681182527162702,7.826644851073549,0.008481347689742727,1
15.931227187420003,6.551924031971901,374.27598584751996,1.6167373514270897,8.920405012333896,0.012556016158562486,1
18.134992453981695,6.205952614039607,846.4551983729623,2.0702026563580955,4.249473759079563,0.009446896520319142,1
28.662285127950604,7.7012482551867825,353.3690785734369,0.5189252845811676,6.9887796612882545,0.015105028804705854,1
26.240822476180366,7.636278035702838,885.4784556095152,7.328026369608537,8.135862472616141,0.005338293795003606,0
31.23058526235445,6.683148817495523,201.32235137074332,7.457809966054602,5.513871562418123,0.0021107017575006633,0
26.440322307508584,8.377158905626025,733.3173797147161,5.391866824175965,5.846625431758895,0.006698658551988259,1
24.20771508338679,6.377644729452251,586.6286289804193,2.032946610026145,7.681827417936303,0.010011864632500176,0
12.341869195702312,7.080837002606505,186.88102317589673,1.2937662063515525,9.387611760662422,0.004192380991660893,0
19.19289507648584,8.359039800418998,317.7044454329551,0.6817251811542266,8.859546521817396,0.007741148503471385,0
16.630059192043134,7.049318292315306,111.1636326495833,2.0746076811695966,7.498781314597501,0.008599677347577802,1
16.09974108447709,7.596314869160214,521.8911689180552,8.963127582339894,8.381330306543495,0.0020904450300771975,1
34.325263868811135,6.993985994906986,371.1387346840003,2.7945999961659767,6.188934821246792,0.012082837715499888,1
19.82744311666901,6.685538005871675,638.5217358679829,3.865577608563549,7.845793168592547,0.01780252513145446,1
32.30116387942783,8.459944119899571,367.5140269377555,1.5007821025726653,6.797089546765342,0.003883115346107996,1
25.778465649931572,7.023335015787607,369.9272003562862,2.612432395107618,5.139616818745365,0.012358352254628766,0
29.87028258854121,8.235248009197836,768.873878858443,5.432633422411949,8.210429643263543,0.01363004489330608,1
22.5659273276298,6.574886514727716,143.3285523805181,6.273650489408699,7.3387878240929325,0.00896735892796648,0
24.422597115658977,6.532761760062709,912.6054956727885,2.830846984579005,6.151729491721548,0.01432085415992113,1
22.312942345471598,6.077835207211279,867.0374869520633,1.0484555126386135,9.468035140471784,0.008803899326329228,0
14.881074694951113,7.629167063439713,701.0242149037658,4.214812256710287,4.1256047069604,0.010588108471571264,1
28.06130288153763,6.921315859309403,633.8994130966458,2.724932023800174,5.894638907496976,0.0011397078465341126,1
17.019309061021396,8.160895624599092,903.072248325687,2.5857622706831185,4.341288386665879,0.014142682168559087,1
10.607899160786346,7.183024766728893,266.797161575843,9.618696625777824,8.599163897329763,0.013565510899949763,1
26.136807397679195,8.420483569786803,171.07224597174576,6.354854616294379,8.212644724682756,0.0017296166692005468,1
14.427766985176223,6.463813789257803,315.5591529185843,5.790345210134911,5.9881133124179025,0.007996752040507527,1
33.51146460882286,8.171557919889027,815.1204508301712,4.4498634834715585,8.053977413242439,0.01960160497504168,0
33.84821442506468,7.941492131979354,131.20324005383497,4.57497116758637,6.375623357175699,0.00899399468880372,1
32.871609755511216,7.92730461161013,624.5261515751407,5.638597536461768,8.537522748534606,0.010536962697504992,0
19.25396750638611,8.11195807029222,995.893764572179,7.116083166843019,6.725101976420237,0.01828867300503465,1
10.386415413221686,7.902559977357497,870.1264844537855,7.17038791372738,6.4736783669899935,0.01462797564144937,0
33.20796406469313,7.565550804078539,569.3011201392305,2.1310921232017708,9.608379492929807,0.012059332491360247,0
20.704603707932858,6.328112194205969,157.2768183579781,5.251071144727956,5.505274599344201,0.016158288945480378,0
34.16637047609174,6.08131544872813,848.2361629471388,4.413601902823968,4.722684039979392,0.01742295906266349,0
34.09049942723132,8.302119619539218,639.0806573594895,8.77000617955915,7.507258679556749,0.009680873363008071,0
31.325236386684,7.541625786301845,203.43969735361014,6.498479751574576,9.815930873705074,0.010027058933704872,0
17.36122230173964,7.99134322744044,184.47155634102057,5.5587886309518275,6.2670352823631195,0.00833496777738488,1
19.62744321504813,7.203805878781376,918.6641374929332,1.596249100699715,4.372220581772689,0.01936741666035075,0
31.278416787921422,6.293270472405986,702.2802366442706,6.253559948572409,6.035831603857405,0.014246158831516656,1
17.923050128906944,6.312964480506376,846.3581193850799,1.6134371039622175,7.035589925917351,0.0025812382579533735,1
14.237318667152312,7.713913218072428,891.0810102540406,3.703462467874645,4.971538039793282,0.017396232842947352,0
23.920031561458753,7.075764737248656,614.59511684349,1.8569986657361528,7.9486133083389525,0.010130638875889095,0
33.40386935401952,6.5013118167508415,565.7017165795371,7.074699646731505,9.986496334061204,0.002306324222027262,1
27.400744916874324,7.228986366853592,487.3846692888912,2.45939508144345,6.710436855888663,0.01144462784810291,0
24.251529252234125,6.160522342687835,385.25192901200734,4.222664045286247,6.128371340381276,0.00892612130053834,0
12.429412344269213,7.454928504785997,491.1363647728406,9.008910387378398,6.4042250010068,0.017677238692389872,0
25.375180667479242,6.672483511087744,796.4916901571407,2.441005642290218,4.690877070371207,0.00487589746857836,0
34.75134625260658,7.993897751592971,641.7310879136185,5.324148107608401,9.299641608557343,0.016702827580351475,0
13.5021003809131,6.775904897308934,903.2709609593614,4.483080781077209,6.488953933128112,0.011596085132523602,0
22.958241309093417,7.1380503727045035,499.042012941269,0.6721783899344325,6.323646468549048,0.002037595761055912,0
31.934326798198885,6.029051349770252,646.3806208468786,8.031202078941721,7.958141637582846,0.019465060725184207,1
28.51921544385511,6.1811172194863975,668.1767977827899,1.1559361099886973,6.652200525586741,0.010739689637960799,0
27.4253935248817,6.981233891016712,632.527446075693,5.005422699281059,7.889400812847076,0.006526660230400067,1
27.56210209967773,7.199847086792809,732.3703957769648,5.826443801920025,4.368677740784725,0.009918729997795903,1
18.98727878049388,7.500051370298259,313.69012153732564,6.470051337838577,8.882340062333364,0.01729929788683229,1
17.339796106612333,6.729156446773258,561.1273997912116,7.042000478424818,9.643023717276415,0.006793159363316206,1
